article_id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index,HPI
2424743,Sergio Ramos GarcÃ­a,Male,1986,Seville,,Spain,Europe,,,Soccer Player,Team Sports,Sports,55,8858539,161064,18.4801,38.89185327
841846,Takeshi Kaneshiro,Male,1973,Taipei,,Taiwan,Asia,25.03333,121.63333,Singer,Music,Arts,27,5853916,216812,18.4788,38.88597475
99647,Vladimir Kramnik,Male,1975,Tuapse,,Russia,Europe,44.10444,39.07722,Writer,Language,Humanities,51,1538006,30157,18.4772,38.87873964
1440545,Dimitar Berbatov,Male,1981,Blagoevgrad,,Bulgaria,Europe,42.01667,23.1,Soccer Player,Team Sports,Sports,48,7447164,155149,18.4749,38.86833918
465672,Rasmus Lerdorf,Male,1968,Qeqertarsuaq,,Greenland,North America,69.24722,-53.53333,Computer Scientist,Computer Science,Science & Technology,31,786907,25384,18.4731,38.86019969
322494,Toni KukoÄ,Male,1968,Split,,Croatia,Europe,43.51,16.45,Basketball Player,Team Sports,Sports,31,1674447,54014,18.4698,38.84527729
542407,Antonio Saca,Male,1965,UsulutÃ¡n,,El Salvador,North America,13.35,-88.45,Politician,Government,Institutions,30,395281,13176,18.4635,38.81678906
6058746,Masi Oka,Male,1974,Tokyo,,Japan,Asia,35.66404,139.69821,Actor,Film And Theatre,Arts,27,4274861,158328,18.46,38.80096227
524904,Cedric the Entertainer,Male,1964,Jefferson City,MO,United States,North America,38.57667,-92.17361,Actor,Film And Theatre,Arts,29,2987413,103014,18.4597,38.79960569
966811,Oleg Salenko,Male,1969,Saint Petersburg,,Russia,Europe,59.95,30.3,Soccer Player,Team Sports,Sports,27,629222,23305,18.4548,38.77744818
214210,Mary J. Blige,Female,1971,New York,NY,United States,North America,40.8373,-73.886,Singer,Music,Arts,28,8588299,306725,18.4483,38.74805557
1411967,Carlo Cudicini,Male,1973,Milan,,Italy,Europe,45.46667,9.18333,Soccer Player,Team Sports,Sports,34,1675969,49293,18.4481,38.74715118
4674017,Elvira Lindo,Female,1962,CÃ¡diz,,Spain,Europe,36.53333,-6.28333,Writer,Language,Humanities,28,392136,14005,18.4475,38.74443801
484172,Fredrik Ljungberg,Male,1977,VittsjÃ¶,,Sweden,Europe,56.35,13.65,Soccer Player,Team Sports,Sports,36,3578698,99408,18.4448,38.73222877
6323098,Mesut Ã–zil,Male,1988,Gelsenkirchen,,Germany,Europe,51.51667,7.1,Soccer Player,Team Sports,Sports,59,17921252,303750,18.4445,38.73087219
1437022,William Gallas,Male,1977,AsniÃ¨res-sur-Seine,,France,Europe,48.9108,2.2889,Soccer Player,Team Sports,Sports,46,3231210,70244,18.443,38.72408928
929522,Alessandra Ambrosio,Female,1981,Erechim,,Brazil,South America,-27.63389,-52.27389,Model,Media Personality,Public Figure,36,9365378,260149,18.4401,38.71097565
5571007,Antonio Conte,Male,1969,Lecce,,Italy,Europe,40.35,18.16667,Soccer Player,Team Sports,Sports,31,2397589,77342,18.4356,38.69062692
2399661,FrÃ©dÃ©ric KanoutÃ©,Male,1977,Sainte-Foy-lÃ¨s-Lyon,,France,Europe,45.73,4.8,Soccer Player,Team Sports,Sports,33,1916929,58089,18.4302,38.66620844
1928850,John Roberts,Male,1955,Buffalo,NY,United States,North America,42.90472,-78.84944,Judge,Government,Institutions,33,2071292,62766,18.4225,38.6313895
511002,Nwankwo Kanu,Male,1976,Owerri,,Nigeria,Africa,5.485,7.035,Soccer Player,Team Sports,Sports,33,2878018,87213,18.4186,38.61375393
19661665,Andy Whitfield,Male,1974,Amlwch,,United Kingdom,Europe,53.406,-4.341,Actor,Film And Theatre,Arts,32,11643053,363845,18.4185,38.61330174
764659,Christian Panucci,Male,1973,Savona,,Italy,Europe,44.3,8.48333,Soccer Player,Team Sports,Sports,35,1404915,40140,18.4176,38.60923199
19124283,Behgjet Pacolli,Male,1951,PriÅ¡tina,,Kosovo,Europe,42.78333,19.46667,Politician,Government,Institutions,27,454451,16832,18.4176,38.60923199
4177511,Fabio Grosso,Male,1977,Rome,,Italy,Europe,41.9,12.5,Soccer Player,Team Sports,Sports,37,2314069,62542,18.4172,38.60742322
149681,Beck Hansen,Male,1970,Los Angeles,CA,United States,North America,34.05,-118.25,Musician,Music,Arts,33,7637960,231453,18.4099,38.57441305
1020882,Amanda Seyfried,Female,1985,Allentown,PA,United States,North America,40.60167,-75.47722,Actor,Film And Theatre,Arts,41,24921539,607842,18.4095,38.57260428
3295290,Marouf al-Bakhit,Male,1947,Jordan,,Jordan,Asia,31.95,35.93333,Politician,Government,Institutions,26,205797,7915,18.408,38.56582137
413184,Imran Khan,Male,1952,Lahore,,Pakistan,Asia,31.54972,74.34361,Politician,Government,Institutions,27,4836775,179140,18.4079,38.56536917
509997,Hayden Panettiere,Female,1989,Lower Hudson Valley,NY,United States,North America,41.01111,-73.91333,Actor,Film And Theatre,Arts,47,25278763,537846,18.4038,38.54682922
1972777,Neil deGrasse Tyson,Male,1958,New York,NY,United States,North America,40.79028,-73.95972,Astronomer,Natural Sciences,Science & Technology,29,4406140,151936,18.4032,38.54411605
2172695,Ne-Yo,Male,1982,Camden,AR,United States,North America,33.57083,-92.835,Singer,Music,Arts,38,14882338,391640,18.4026,38.54140289
402000,Ioan Gruffudd,Male,1973,Llwydcoed,,United Kingdom,Europe,51.73333,-3.46667,Actor,Film And Theatre,Arts,28,4344408,155157,18.4008,38.53326339
1656784,CM Punk,Male,1978,Chicago,IL,United States,North America,41.83694,-87.68472,Wrestler,Individual Sports,Sports,35,18824912,537855,18.3957,38.5102015
164910,Serena Williams,Female,1981,Saginaw,MI,United States,North America,43.41944,-83.94944,Tennis Player,Individual Sports,Sports,67,15363289,229303,18.3913,38.49030496
13192350,ATB,Male,1973,Freiberg,,Germany,Europe,50.91194,13.34278,Musician,Music,Arts,32,2007813,62744,18.3904,38.48623521
316201,Jon Favreau,Male,1966,New York,NY,United States,North America,40.76583,-73.83308,Actor,Film And Theatre,Arts,28,5898233,210651,18.3896,38.48261766
1353497,Shia LaBeouf,Male,1986,Los Angeles,CA,United States,North America,34.05,-118.25,Actor,Film And Theatre,Arts,44,25697179,584027,18.3889,38.4794523
3196992,Christian Abbiati,Male,1977,Abbiategrasso,,Italy,Europe,45.4,8.91667,Soccer Player,Team Sports,Sports,34,1929314,56745,18.3871,38.47131281
2113653,Bastian Schweinsteiger,Male,1984,Kolbermoor,,Germany,Europe,47.85,12.06667,Soccer Player,Team Sports,Sports,52,7889705,151725,18.3855,38.46407771
494073,Mariza,Female,1973,Maputo,,Mozambique,Africa,-25.96667,32.58333,Singer,Music,Arts,27,889033,32927,18.3855,38.46407771
233338,Matthew Perry,Male,1969,Williamstown,MA,United States,North America,42.71194,-73.20417,Actor,Film And Theatre,Arts,47,8259879,175742,18.3837,38.45593821
302509,Laurie Holden,Female,1969,Los Angeles,CA,United States,North America,34.05,-118.25,Actor,Film And Theatre,Arts,34,4825621,141930,18.3778,38.42925876
628017,MartÃ­n Torrijos,Male,1963,ChitrÃ©,,Panama,North America,7.96667,-80.43333,Politician,Government,Institutions,27,307709,11397,18.3768,38.42473682
5449624,Felix Baumgartner,Male,1969,Salzburg,,Austria,Europe,47.8,13.03333,Athlete,Individual Sports,Sports,57,7276101,127651,18.3748,38.41569294
298573,Vladislav Ardzinba,Male,1945,Lower Eshera,,Georgia,Asia,43,40.98333,Politician,Government,Institutions,29,157948,5446,18.3747,38.41524075
724986,Paolo Di Canio,Male,1968,Rome,,Italy,Europe,41.9,12.5,Soccer Player,Team Sports,Sports,28,3153598,112629,18.3738,38.411171
890,Anna Kournikova,Female,1981,Moscow,,Russia,Europe,55.75,37.61667,Tennis Player,Individual Sports,Sports,56,8817761,157460,18.3736,38.41026661
86700,Terry Fox,Male,1958,Winnipeg,,Canada,North America,49.89944,-97.13917,Athlete,Individual Sports,Sports,30,3497652,116588,18.3735,38.40981442
1008763,Erica Durance,Female,1978,Calgary,,Canada,North America,51.05,-114.06667,Actor,Film And Theatre,Arts,27,4710361,174458,18.3684,38.38675252
4993996,Basshunter,Male,1984,Halmstad,,Sweden,Europe,56.67389,12.85,Singer,Music,Arts,45,8793075,195402,18.3675,38.38268278
2385461,Esteban Cambiasso,Male,1980,Buenos Aires,,Argentina,South America,-34.60333,-58.38167,Soccer Player,Team Sports,Sports,38,2770567,72910,18.3672,38.38132619
102685,Tina Fey,Female,1970,Upper Darby,PA,United States,North America,39.95833,-75.30806,Actor,Film And Theatre,Arts,34,13580516,399427,18.3655,38.3736389
740993,Severiano Ballesteros,Male,1957,Cantabria,,Spain,Europe,,,Golfer,Individual Sports,Sports,30,1908815,63627,18.3633,38.36369063
1275990,MartÃ­n Palermo,Male,1973,La Plata,,Argentina,South America,-34.92111,-57.95444,Soccer Player,Team Sports,Sports,31,2819441,90950,18.3603,38.35012481
438638,Ben Johnson,Male,1961,Falmouth,,Jamaica,North America,18.49,-77.661,Athlete,Individual Sports,Sports,29,438206,15111,18.3595,38.34650725
5442210,Sharif Ahmed,Male,1964,Middle Shebelle,,Somalia,Africa,6.11306,47.98806,Politician,Government,Institutions,30,427241,14241,18.3566,38.33339363
8020136,Nestor Carbonell,Male,1967,New York,NY,United States,North America,40.7127,-74.0059,Actor,Film And Theatre,Arts,27,2646821,98030,18.3565,38.33294143
2716670,EdmÃ­lson Gomes,Male,1976,Taquaritinga,,Brazil,South America,-21.40583,-48.505,Soccer Player,Team Sports,Sports,28,717759,25634,18.3564,38.33248924
19047,Martina Hingis,Female,1980,KoÅ¡ice,,Slovakia,Europe,48.71667,21.25,Tennis Player,Individual Sports,Sports,53,6181882,116639,18.3528,38.31621025
1466668,Giovanni van Bronckhorst,Male,1975,Rotterdam,,Netherlands,Europe,51.91667,4.5,Soccer Player,Team Sports,Sports,46,2353094,51154,18.3519,38.31214051
3270177,Leighton Meester,Female,1986,Fort Worth,TX,United States,North America,32.75736,-97.33318,Actor,Film And Theatre,Arts,37,20287228,548303,18.3509,38.30761857
2265561,Blake Lively,Female,1987,Los Angeles,CA,United States,North America,34.17333,-118.55306,Actor,Film And Theatre,Arts,42,28951079,689311,18.3438,38.27551279
1875913,Massimo Ambrosini,Male,1977,Pesaro,,Italy,Europe,43.91667,12.9,Soccer Player,Team Sports,Sports,40,2142922,53573,18.3438,38.27551279
1449393,Marek Jankulovski,Male,1977,Ostrava,,Czech Republic,Europe,49.83556,18.2925,Soccer Player,Team Sports,Sports,36,1223384,33983,18.3415,38.26511233
253764,Marc-Vivien FoÃ©,Male,1975,YaoundÃ©,,Cameroon,Africa,3.86667,11.51667,Soccer Player,Team Sports,Sports,31,2841123,91649,18.3381,38.24973773
827267,Giovanni Ribisi,Male,1974,Los Angeles,CA,United States,North America,34.05,-118.25,Actor,Film And Theatre,Arts,32,6838770,213712,18.3376,38.24747676
2970773,Klaas Jan Huntelaar,Male,1983,Bronckhorst,,Netherlands,Europe,52.05,6.3,Soccer Player,Team Sports,Sports,51,6516310,127771,18.3372,38.24566798
1230050,Walter Samuel,Male,1978,Laborde,,Argentina,South America,-31.41667,-64.18333,Soccer Player,Team Sports,Sports,40,2037163,50929,18.3366,38.24295482
391834,Michael Chang,Male,1972,Hoboken,NJ,United States,North America,40.75,-74.03,Tennis Player,Individual Sports,Sports,33,2711029,82152,18.3358,38.23933726
329755,DJ Shadow,Male,1972,Davis,CA,United States,North America,38.55389,-121.73806,Musician,Music,Arts,26,2273387,87438,18.3349,38.23526752
332336,Deryck Whibley,Male,1980,Scarborough,,Canada,North America,43.7737,-79.2446,Singer,Music,Arts,33,4804804,145600,18.3343,38.23255435
2925581,Miranda Kerr,Female,1983,Sydney,,Australia,Oceania,-33.865,151.20944,Model,Media Personality,Public Figure,37,17759072,479975,18.332,38.22215389
301237,Mike Huckabee,Male,1955,Hope,AR,United States,North America,33.66778,-93.59,Politician,Government,Institutions,35,3111423,88898,18.3299,38.21265782
938712,Mark Hughes,Male,1963,Ruabon,,United Kingdom,Europe,52.98698,-3.03971,Musician,Music,Arts,35,2436611,69617,18.3269,38.19909199
3149816,Ali-Ben Bongo,Male,1959,Brazzaville,,Congo,Africa,-4.26778,15.29194,Politician,Government,Institutions,26,529637,20371,18.3266,38.19773541
158079,Joss Whedon,Male,1964,New York,NY,United States,North America,40.7127,-74.0059,Writer,Language,Humanities,27,8477264,313973,18.3256,38.19321347
534624,Arantxa SÃ¡nchez Vicario,Female,1971,Barcelona,,Spain,Europe,41.38333,2.18333,Tennis Player,Individual Sports,Sports,41,1412256,34445,18.3237,38.18462178
589725,Nathan Fillion,Male,1971,Edmonton,,Canada,North America,53.53333,-113.5,Actor,Film And Theatre,Arts,27,9100146,337042,18.3235,38.1837174
276341,Anna Paquin,Female,1982,Winnipeg,,Canada,North America,49.89944,-97.13917,Actor,Film And Theatre,Arts,40,16218077,405452,18.3135,38.13849799
957684,Cesc FÃ bregas,Male,1987,Arenys de Mar,,Spain,Europe,41.58194,2.55028,Soccer Player,Team Sports,Sports,69,12524853,181520,18.3078,38.11272293
914913,Alan Smith,Male,1980,Rothwell,,United Kingdom,Europe,53.75526,-1.47364,Soccer Player,Team Sports,Sports,34,738126,21710,18.3073,38.11046196
429180,ReneÃ© O'Connor,Female,1971,Katy,TX,United States,North America,29.7925,-95.8225,Actor,Film And Theatre,Arts,29,1352260,46630,18.3062,38.10548783
94289,Sally Ride,Female,1951,Los Angeles,CA,United States,North America,34.05,-118.25,Astronaut,Explorers,Exploration,38,2830104,74476,18.3049,38.0996093
377803,Nino Burjanadze,Female,1964,Kutaisi,,Georgia,Asia,42.25,42.7,Politician,Government,Institutions,29,334302,11528,18.3006,38.08016496
410484,Richard Hammond,Male,1969,Solihull,,United Kingdom,Europe,52.4129,-1.77209,Writer,Language,Humanities,26,9085505,349443,18.2986,38.07112108
24427,"Victoria, Crown Princess of Sweden",Female,1977,Stockholm,,Sweden,Europe,59.35222,18.03222,Nobleman,Government,Institutions,44,2903302,65984,18.2978,38.06750353
3646542,Patrice Evra,Male,1981,Dakar,,Senegal,Africa,14.69278,-17.44667,Soccer Player,Team Sports,Sports,51,4509708,88426,18.2972,38.06479036
177537,Kalpana Chawla,Female,1961,Karnal,,India,Asia,29.69,76.98,Astronaut,Explorers,Exploration,32,3672984,114781,18.2948,38.05393771
442146,"Mary, Crown Princess of Denmark",Female,1972,Hobart,,Australia,Oceania,-42.88056,147.325,Companion,Companions,Public Figure,32,918273,28696,18.2924,38.04308505
19065069,Boris Johnson,Male,1964,New York,NY,United States,North America,40.7127,-74.0059,Politician,Government,Institutions,45,4484694,99660,18.2924,38.04308505
146167,Nas,Male,1973,New York,NY,United States,North America,,,Singer,Music,Arts,38,17394479,457749,18.2897,38.03087581
173129,Erykah Badu,Female,1971,Dallas,TX,United States,North America,32.77583,-96.79667,Musician,Music,Arts,30,6703665,223456,18.2862,38.01504902
1408154,Ferry Corsten,Male,1973,Rotterdam,,Netherlands,Europe,51.91667,4.5,Musician,Music,Arts,26,1348353,51860,18.2852,38.01052708
6153384,Antonio di Natale,Male,1977,Naples,,Italy,Europe,40.845,14.25833,Soccer Player,Team Sports,Sports,43,3792662,88201,18.2849,38.0091705
2604793,Emmanuel Adebayor,Male,1984,LomÃ©,,Togo,Africa,6.13194,1.22278,Soccer Player,Team Sports,Sports,48,7558035,157459,18.2771,37.97389936
3147600,Florent Malouda,Male,1980,Cayenne,,France,Europe,4.9227,-52.3269,Soccer Player,Team Sports,Sports,47,3736951,79510,18.275,37.96440328
284337,Jan Ullrich,Male,1973,Rostock,,Germany,Europe,54.08333,12.13333,Cyclist,Individual Sports,Sports,33,2232257,67644,18.2741,37.96033354
7176557,Chace Crawford,Male,1985,Lubbock,TX,United States,North America,33.56667,-101.88333,Actor,Film And Theatre,Arts,29,11625122,400866,18.2697,37.940437
2698384,Vera Farmiga,Female,1973,Clifton,NJ,United States,North America,40.86214,-74.16039,Actor,Film And Theatre,Arts,29,8639628,297918,18.2672,37.92913215
1996436,Russell Brand,Male,1975,Grays,,United Kingdom,Europe,51.4724,0.3247,Actor,Film And Theatre,Arts,30,21477421,715914,18.2663,37.9250624
649484,Rosario Dawson,Female,1979,New York,NY,United States,North America,40.7127,-74.0059,Actor,Film And Theatre,Arts,28,10995071,392681,18.2662,37.92461021
739497,Nuno Gomes,Male,1976,Amarante,,Portugal,Europe,41.26667,-8.06667,Soccer Player,Team Sports,Sports,38,2313541,60883,18.2604,37.89838295
217696,Minnie Driver,Female,1970,London,,United Kingdom,Europe,51.5683,-0.1031,Actor,Film And Theatre,Arts,27,5585021,206853,18.26,37.89657418
456611,Piper Perabo,Female,1976,Dallas,TX,United States,North America,32.77583,-96.79667,Actor,Film And Theatre,Arts,28,8069045,288180,18.2563,37.879843
16272829,Jean Dujardin,Male,1972,Rueil-Malmaison,,France,Europe,48.876,2.181,Actor,Film And Theatre,Arts,42,5828721,138779,18.2561,37.87893861
1868963,Alberto Gilardino,Male,1982,Biella,,Italy,Europe,45.56667,8.06667,Soccer Player,Team Sports,Sports,45,3228200,71738,18.255,37.87396448
1713217,Zoe Saldana,Female,1978,Passaic,NJ,United States,North America,40.85641,-74.12694,Actor,Film And Theatre,Arts,40,16494915,412373,18.2517,37.85904207
240940,LeBron James,Male,1984,Akron,OH,United States,North America,41.07306,-81.51778,Basketball Player,Team Sports,Sports,51,30950673,606876,18.2505,37.85361574
1302075,Manuel Almunia,Male,1977,Pamplona,,Spain,Europe,42.81667,-1.65,Soccer Player,Team Sports,Sports,44,2374087,53957,18.2492,37.84773722
558698,Taslima Nasrin,Female,1962,Mymensingh,,Bangladesh,Asia,24.75389,90.40306,Writer,Language,Humanities,31,827399,26690,18.2466,37.83598018
483149,Gustavo Kuerten,Male,1976,FlorianÃ³polis,,Brazil,South America,-27.5717,-48.6256,Tennis Player,Individual Sports,Sports,39,2217638,56863,18.2456,37.83145824
194244,Goran IvaniÅ¡eviÄ‡,Male,1971,Split,,Croatia,Europe,43.51,16.45,Tennis Player,Individual Sports,Sports,36,2098880,58302,18.2455,37.83100604
1149234,Claudio Pizarro,Male,1978,Callao,,Peru,South America,-12.03333,-77.13333,Soccer Player,Team Sports,Sports,34,3932240,115654,18.2413,37.81201389
4539602,Jason Earles,Male,1977,San Diego,CA,United States,North America,32.715,-117.1625,Actor,Film And Theatre,Arts,27,9612135,356005,18.2396,37.80432659
22631054,Sasha Grey,Female,1988,Sacramento,CA,United States,North America,38.67306,-121.37278,Pornographic Actor,Media Personality,Public Figure,37,39291394,1061930,18.2395,37.8038744
1108810,Hasan SalihamidÅ¾iÄ‡,Male,1977,Jablanica,,Bosnia And Herzegovina,Europe,43.65972,17.77,Soccer Player,Team Sports,Sports,32,1478915,46216,18.2387,37.80025685
288335,Michael Shanks,Male,1970,Vancouver,,Canada,North America,49.25,-123.1,Actor,Film And Theatre,Arts,29,2348181,80972,18.2378,37.7961871
622606,Alexander Karelin,Male,1967,Novosibirsk,,Russia,Europe,55.01667,82.93333,Wrestler,Individual Sports,Sports,42,1252841,29830,18.2369,37.79211735
335195,Stephen Colbert,Male,1964,"Washington, D.C.",,United States,North America,,,Presenter,Media Personality,Public Figure,38,8744243,230112,18.2362,37.788952
735479,Antonio Cassano,Male,1982,Bari,,Italy,Europe,41.12528,16.86667,Soccer Player,Team Sports,Sports,45,6816399,151476,18.2353,37.78488225
227319,Petter Solberg,Male,1974,Askim,,Norway,Europe,59.58611,11.17,Racecar Driver,Individual Sports,Sports,26,823464,31672,18.2326,37.77267301
1814189,Vincenzo Iaquinta,Male,1979,Cutro,,Italy,Europe,39.03278,16.9825,Soccer Player,Team Sports,Sports,38,2236541,58856,18.2291,37.75684622
1300440,IvÃ¡n Helguera,Male,1975,Santander,,Spain,Europe,43.46278,-3.805,Soccer Player,Team Sports,Sports,26,1021466,39287,18.2284,37.75368086
142540,Mos Def,Male,1973,New York,NY,United States,North America,40.69278,-73.99028,Singer,Music,Arts,26,9119512,350750,18.2278,37.7509677
308894,Jan Å½eleznÃ½,Male,1966,MladÃ¡ Boleslav,,Czech Republic,Europe,50.4125,14.90444,Athlete,Individual Sports,Sports,37,681526,18420,18.2264,37.74463698
1728975,Helle Thorning-Schmidt,Female,1966,RÃ¸dovre,,Denmark,Europe,55.68139,12.455,Politician,Government,Institutions,49,1857183,37902,18.2262,37.74373259
358987,Spencer Tunick,Male,1967,Middletown,NY,United States,North America,41.45,-74.41667,Photographer,Fine Arts,Arts,26,1171309,45050,18.2243,37.7351409
